"path;""id"";""parent_id"";""level"";""object_id"";""object_type"";""object_key"";""query_status"";""query_time"";""query_type"";""text""",,,
"Rudawkurdish/Rudawkurdish;""22471"";""21685"";""1"";""Rudawkurdish"";""offcut"";"""";""fetched (200)"";""2022-04-01 18:09:29.706424"";""Twitter:/search/tweets"";""""",,,
"Rudawkurdish/1508498581203869704;""22472"";""21685"";""1"";""1508498581203869704"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.026565"";""Twitter:/search/tweets"";""@Rudawkurdish Harika bir iş.""",,,
"Rudawkurdish/1508496544886149125;""22473"";""21685"";""1"";""1508496544886149125"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.026565"";""Twitter:/search/tweets"";""@Rudawkurdish Ay No naikay hhhhhhhh😂😂😂😂""",,,
"Rudawkurdish/1508493661096624128;""22474"";""21685"";""1"";""1508493661096624128"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.026565"";""Twitter:/search/tweets"";""خورمای بەنێوبانگی بەتیلی سعودی پێش رەمەزان گەیشتە هەولێر https://t.co/9pG1lS5xx9""",,,
"Rudawkurdish/1508493365884637191;""22475"";""21685"";""1"";""1508493365884637191"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.026565"";""Twitter:/search/tweets"";""ناوی پێرفۆرمەنس: کوردبوون شوێن: پارکی منارەی هەولێر https://t.co/xCFLfxoFyq""",,,
"Rudawkurdish/1508492626386956290;""22476"";""21685"";""1"";""1508492626386956290"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.026565"";""Twitter:/search/tweets"";""@Rudawkurdish To Honorable Mr president @IKRPresident ", as a peshmarga," I have every right as the others to see and… https://t.co/tZcre314Vl""",
"Rudawkurdish/1508491488518447113;""22477"";""21685"";""1"";""1508491488518447113"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.026565"";""Twitter:/search/tweets"";""@Rudawkurdish To Honorable Mr president @IKRPresident ", as a peshmarga," I have every right as the others to see and… https://t.co/VDQsHk9V68""",
"Rudawkurdish/1508490677457403907;""22478"";""21685"";""1"";""1508490677457403907"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.026565"";""Twitter:/search/tweets"";""https://t.co/zZ0RIhu7h0""",,,
"Rudawkurdish/1508490175520858112;""22479"";""21685"";""1"";""1508490175520858112"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.026565"";""Twitter:/search/tweets"";""RT @Rudawkurdish: #بەپەلە  سەرۆک بارزانی پەیامێکی بڵاوکردەوە: سەرکۆنەی سووکایەتیکردن بە مەرجەعیەتی شیعە و سووتاندنی بارەگای پارتی دەکەین  h…""",,,
"Rudawkurdish/1508489919290822668;""22480"";""21685"";""1"";""1508489919290822668"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.026565"";""Twitter:/search/tweets"";""@Rudawkurdish بەچەندی دوعای لۆ بکەم 😂😂""",,,
"Rudawkurdish/1508489130451386372;""22481"";""21685"";""1"";""1508489130451386372"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.026565"";""Twitter:/search/tweets"";""دەمباش؛ شاهۆ ئەمین هەواڵ و زانیاریی نوێتان پێدەڵێت  https://t.co/tUk5kmzU5O""",,,
"Rudawkurdish/1508489069277368324;""22482"";""21685"";""1"";""1508489069277368324"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.026565"";""Twitter:/search/tweets"";""@Rudawkurdish تڕحێو""",,,
"Rudawkurdish/1508488913983352839;""22483"";""21685"";""1"";""1508488913983352839"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.026565"";""Twitter:/search/tweets"";""RT @Rudawkurdish: پەیکەری زیاتر لە 20 کەسایەتیی کورد لە پارکی منارەی هەولێر دەشکێنرێت، بەشێکیان تەنیا لووتیان شکێنراوە  لە دوو مانگی رابردو…""",,,
"Rudawkurdish/1508488750057365504;""22484"";""21685"";""1"";""1508488750057365504"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.026565"";""Twitter:/search/tweets"";""RT @Mihemed: Çawa kareke bi vî rengî di navenda Hewlêrê de dibe"," mirov heyirî û matmayî dimîne!  Ji 20-an zêdetir peykerên navdarên kurd li…""",,
"Rudawkurdish/1508488172849799168;""22485"";""21685"";""1"";""1508488172849799168"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.026565"";""Twitter:/search/tweets"";""سەرۆکی هەرێمی کوردستان و باڵیۆزی ئەڵمانیا لە عێراق کۆبوونەوە و چەند پرسێکی تایبەت بە دۆخی سیاسیی عێراق، دۆخی هەرێمی… https://t.co/P1YDC1TdRA""",,,
"Rudawkurdish/1508486625101324300;""22486"";""21685"";""1"";""1508486625101324300"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.026565"";""Twitter:/search/tweets"";""@Rudawkurdish Ay bo naykan""",,,
"Rudawkurdish/Rudawkurdish;""22487"";""21685"";""1"";""Rudawkurdish"";""offcut"";"""";""fetched (200)"";""2022-04-01 18:09:30.026565"";""Twitter:/search/tweets"";""""",,,
"Rudawkurdish/1508485781240877063;""22488"";""21685"";""1"";""1508485781240877063"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.316849"";""Twitter:/search/tweets"";""@Rudawkurdish ئەوانەن وا چاوییان بەرایی کلتوور و فەرهەنگ نادا و هەر ئەیانەوێ مرۆڤ لە تاریکستانی ئەوانا بژی""",,,
"Rudawkurdish/1508483778200719368;""22489"";""21685"";""1"";""1508483778200719368"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.316849"";""Twitter:/search/tweets"";""نێچیرڤان بارزانی، سه‌رۆكى هه‌رێمى كوردستان له‌گه‌ڵ مارتين يێگه‌ر، باڵيۆزى ئه‌ڵمانيا دۆخى عێراقیان تاوتوێکرد https://t.co/1QG2lIptvB""",,,
"Rudawkurdish/1508482974047686663;""22490"";""21685"";""1"";""1508482974047686663"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.316849"";""Twitter:/search/tweets"";""گفتوگۆی شاندی رووسیا و ئۆکراینا لە کاژێر 10:30 خولەکی رۆژی سێشەممە لە ئیستەنبووڵ بەڕێوەدەچێت  #Ukraine""",,,
"Rudawkurdish/1508481491592007682;""22491"";""21685"";""1"";""1508481491592007682"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.316849"";""Twitter:/search/tweets"";""@Rudawkurdish Chon yany ? Wzay newdawlaty ?""",,,
"Rudawkurdish/1508480465153503239;""22492"";""21685"";""1"";""1508480465153503239"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.316849"";""Twitter:/search/tweets"";""@Rudawkurdish هههههههه""",,,
"Rudawkurdish/1508479769586933765;""22493"";""21685"";""1"";""1508479769586933765"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.316849"";""Twitter:/search/tweets"";""لێپرسراوی مەڵبەندی یەکێتی لە بەغدا: ئامادەین هاوکاریی پارتی بکەین https://t.co/GxHqn4Kiwf""",,,
"Rudawkurdish/1508479413389864963;""22494"";""21685"";""1"";""1508479413389864963"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.316849"";""Twitter:/search/tweets"";""@Rudawkurdish هەر سەلامەت بیت ان شاءالله""",,,
"Rudawkurdish/1508476453930872835;""22495"";""21685"";""1"";""1508476453930872835"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.316849"";""Twitter:/search/tweets"";""🔴ئێستا گەیشت وانگ وێنبین، گوتەبێژی وەزارەتی دەرەوەی چین: تایوان ئۆکراینا نییە؛ ئەوانەی یاری بە پرسی تایوان دەکەن و… https://t.co/X9wPAG7zpw""",,,
"Rudawkurdish/1508474848502239244;""22496"";""21685"";""1"";""1508474848502239244"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.316849"";""Twitter:/search/tweets"";""@Rudawkurdish Aykan aykan😂""",,,
"Rudawkurdish/1508471138300608518;""22497"";""21685"";""1"";""1508471138300608518"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.316849"";""Twitter:/search/tweets"";""ئۆلێکساندر مارکوشین، سەرۆکی شارەوانیی ئیرپین: هێزەکانی ئۆکراینا کۆنترۆڵی شارەکەیان کردووەتەوە. دەشڵێت، چاوەڕوانی هێ… https://t.co/wBnHwuvpDI""",,,
"Rudawkurdish/1508470298148016136;""22498"";""21685"";""1"";""1508470298148016136"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.316849"";""Twitter:/search/tweets"";""@Rudawkurdish سەلەفیەکانن!""",,,
"Rudawkurdish/1508470006870380547;""22499"";""21685"";""1"";""1508470006870380547"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.316849"";""Twitter:/search/tweets"";""RT @Rudawkurdish: رووسیا ڤیدیۆی خستنەخوارەوەی دوو فڕۆکەی ئۆکراینی بڵاودەکاتەوە  #Ukraine https://t.co/WxaJy4wpxg""",,,
"Rudawkurdish/1508468192196415497;""22500"";""21685"";""1"";""1508468192196415497"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.316849"";""Twitter:/search/tweets"";""@Rudawkurdish ئه دى لو فزه يان ليوه نايه ت له به غدا   له سليمانيش چه ندان گه نجيان شه هيد كرد ته نها به رديان له ش… https://t.co/qpsxHQCNok""",,,
"Rudawkurdish/1508466004069916676;""22501"";""21685"";""1"";""1508466004069916676"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.316849"";""Twitter:/search/tweets"";""@Rudawkurdish 🤣🤣🤣🤣""",,,
"Rudawkurdish/1508464564551180292;""22502"";""21685"";""1"";""1508464564551180292"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.316849"";""Twitter:/search/tweets"";""@Rudawkurdish به دڵنیاییه وە شه مشه مه کوێره کان عه قڵ سه قه ت و مێشک بوگە نە کان ئێشی وا دە کە ن و له په ێکه ری کە سایه تیه کان ده ترسن""",,,
"Rudawkurdish/Rudawkurdish;""22503"";""21685"";""1"";""Rudawkurdish"";""offcut"";"""";""fetched (200)"";""2022-04-01 18:09:30.316849"";""Twitter:/search/tweets"";""""",,,
"Rudawkurdish/1508458277427945474;""22504"";""21685"";""1"";""1508458277427945474"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.752836"";""Twitter:/search/tweets"";""🔴ئێستا گەیشت؛ هۆکاری دابەزینی نرخی نەوت، ترسە لەوەی بەهۆی زیادبوونی تووشبووانی کۆرۆنا لە چین، خواستی ئەو وڵاتە لەسە… https://t.co/SzOtfXRrEH""",,,
"Rudawkurdish/1508458096540196868;""22505"";""21685"";""1"";""1508458096540196868"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.752836"";""Twitter:/search/tweets"";""🔴ئێستا گەیشت؛ نرخی نەوت بەشێوەیەکی بەرچاو دابەزی و بەراورد بە رۆژی یەکشەممە 27ی ئادار، ئەمڕۆ نزیکەی هەشت دۆلار دابە… https://t.co/2EnKEP1foi""",,,
"Rudawkurdish/1508457914729697284;""22506"";""21685"";""1"";""1508457914729697284"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.752836"";""Twitter:/search/tweets"";""رووسیا ڤیدیۆی خستنەخوارەوەی دوو فڕۆکەی ئۆکراینی بڵاودەکاتەوە  #Ukraine https://t.co/WxaJy4wpxg""",,,
"Rudawkurdish/1508451157420789765;""22507"";""21685"";""1"";""1508451157420789765"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.752836"";""Twitter:/search/tweets"";""@Rudawkurdish ئەوەی لەدەرگای خەڵک بدا لەدەرگای ئەدەنەوە""",,,
"Rudawkurdish/1508450149634392071;""22508"";""21685"";""1"";""1508450149634392071"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.752836"";""Twitter:/search/tweets"";""RT @Rudawkurdish: #بەپەلە  سەرۆک بارزانی پەیامێکی بڵاوکردەوە: سەرکۆنەی سووکایەتیکردن بە مەرجەعیەتی شیعە و سووتاندنی بارەگای پارتی دەکەین  h…""",,,
"Rudawkurdish/1508449334911766544;""22509"";""21685"";""1"";""1508449334911766544"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.752836"";""Twitter:/search/tweets"";""@Rudawkurdish 🤣🤣🤣🤣🤣😅😅😅😅🤣🤣🤣🤣🤣""",,,
"Rudawkurdish/1508448078759665670;""22510"";""21685"";""1"";""1508448078759665670"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.752836"";""Twitter:/search/tweets"";""پارتی بڕیاری دا بارەگاکەی لە بەغدا دابخات https://t.co/Pqemsd4csU""",,,
"Rudawkurdish/1508447127344717824;""22511"";""21685"";""1"";""1508447127344717824"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.752836"";""Twitter:/search/tweets"";""لقی پێنجی پارتی: بڕیارماندا بە داخستنی بارەگاکەمان لە بەغدا""",,,
"Rudawkurdish/1508446995878457347;""22512"";""21685"";""1"";""1508446995878457347"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.752836"";""Twitter:/search/tweets"";""#بەپەلە   لقی پێنجی پارتی لە بەغدا: ناکرێت ئەو کردەوە و دەستدرێژییانە قبووڵ بکرێن""",,,
"Rudawkurdish/1508446695004295169;""22513"";""21685"";""1"";""1508446695004295169"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.752836"";""Twitter:/search/tweets"";""#بەپەلە   لقی پێنجی پارتی لە بەغدا: چالاکییە سیاسی و جەماوەرییەکانمان رادەگرین""",,,
"Rudawkurdish/1508445913794199555;""22514"";""21685"";""1"";""1508445913794199555"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:30.752836"";""Twitter:/search/tweets"";""🔴بەپەلە گرووپی حەوت - G7: کڕینی گازی رووسیا بە روبڵ مایەی قبووڵکردن نییە  #Ukraine #Rubel""",,,
"Rudawkurdish/Rudawkurdish;""22515"";""21685"";""1"";""Rudawkurdish"";""offcut"";"""";""fetched (200)"";""2022-04-01 18:09:30.752836"";""Twitter:/search/tweets"";""""",,,
"Rudawkurdish/1508444415215476737;""22516"";""21685"";""1"";""1508444415215476737"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.048054"";""Twitter:/search/tweets"";""🔴ئێستا گەیشت؛ سێرگی لاڤرۆڤ، وەزیری دەرەوەی رووسیا رایگەیاند، وڵاتەکەی رەشنووسێک ئامادە دەکات بۆ رێگری لە چوونی هاوو… https://t.co/cmcgAROJIo""",,,
"Rudawkurdish/1508443963455377409;""22517"";""21685"";""1"";""1508443963455377409"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.048054"";""Twitter:/search/tweets"";""ئێستا یەک دۆلاری ئەمریکی بەرامبەرە بە 91 روبڵی رووسی""",,,
"Rudawkurdish/1508441809533419533;""22518"";""21685"";""1"";""1508441809533419533"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.048054"";""Twitter:/search/tweets"";""@Rudawkurdish Right move""",,,
"Rudawkurdish/1508441237392658440;""22519"";""21685"";""1"";""1508441237392658440"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.048054"";""Twitter:/search/tweets"";""هێزەکانی پاسەوانی سنووری عێراق لە خاڵێکی دیکەی کانی ماسێ جێگیردەکرێن https://t.co/yuVXaZVsHi""",,,
"Rudawkurdish/1508439799581089794;""22520"";""21685"";""1"";""1508439799581089794"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.048054"";""Twitter:/search/tweets"";""RT @Rudawkurdish: #بەپەلە  سەرۆک بارزانی پەیامێکی بڵاوکردەوە: سەرکۆنەی سووکایەتیکردن بە مەرجەعیەتی شیعە و سووتاندنی بارەگای پارتی دەکەین  h…""",,,
"Rudawkurdish/1508439152173453321;""22521"";""21685"";""1"";""1508439152173453321"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.048054"";""Twitter:/search/tweets"";""راوێژکارێکی باڵای ڤۆلۆدیمیر زێلێنسکی، سەرۆکی ئۆکراینا: ئامادەنین هیچ ناوچەیەک بدەینە دەست رووسیا  #Ukraine""",,,
"Rudawkurdish/1508436788553134087;""22522"";""21685"";""1"";""1508436788553134087"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.048054"";""Twitter:/search/tweets"";""ڤیان سەبری: هێرشەکەی سەر بارەگای پارتی ئاڕاستەکراوە و پەیوەندیی بە مەرجەعییەتەوە نییە https://t.co/rB0JhSEmZP""",,,
"Rudawkurdish/1508436552292126727;""22523"";""21685"";""1"";""1508436552292126727"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.048054"";""Twitter:/search/tweets"";""RT @Rudawkurdish: ئیما منداڵێکی خەڵکی شاری خێرسۆنی ئۆکراینایە و لەگەڵ کەسوکارەکەی ماوەی هەفتەیەکە ئاوارەی سنوورەکانی پۆڵەندا بووە  هادی سەل…""",,,
"Rudawkurdish/1508434816290766857;""22524"";""21685"";""1"";""1508434816290766857"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.048054"";""Twitter:/search/tweets"";""@Rudawkurdish وەاللهی ئەمن نازانم پورم ئەگر لە عێراق را دێتەوە دەلێ ئەنگۆ بە ختی خۆ چانیە برق و گازو هەیە ئەمە ئەوە… https://t.co/TdCg6Qmtyo""",,,
"Rudawkurdish/1508432532521504776;""22525"";""21685"";""1"";""1508432532521504776"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.048054"";""Twitter:/search/tweets"";""گرنگترین قسەکانی مەسرور بارزانی، سەرۆکوەزیرانی هەرێمی کوردستان لە کۆڕبەندی جیهانیی وزە لە دوبەی  #ACEnergyForum https://t.co/t4UtpqEdlZ""",,,
"Rudawkurdish/1508432399084007430;""22526"";""21685"";""1"";""1508432399084007430"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.048054"";""Twitter:/search/tweets"";""گرنگترین قسەکانی مەسرور بارزانی، سەرۆکوەزیرانی هەرێمی کوردستان لە کۆڕبەندی جیهانیی وزە لە دوبەی https://t.co/CumUXKpCT8""",,,
"Rudawkurdish/1508432290300448774;""22527"";""21685"";""1"";""1508432290300448774"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.048054"";""Twitter:/search/tweets"";""گرنگترین قسەکانی مەسرور بارزانی، سەرۆکوەزیرانی هەرێمی کوردستان لە کۆڕبەندی جیهانیی وزە لە دوبەی  #ACEnergyForum https://t.co/fvo6l43gSE""",,,
"Rudawkurdish/1508425910126587906;""22528"";""21685"";""1"";""1508425910126587906"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.048054"";""Twitter:/search/tweets"";""@Rudawkurdish سيستاني له مال ده رناچیت....چون مانگی ره مزانی پیروز دیته وه""",,,
"Rudawkurdish/Rudawkurdish;""22529"";""21685"";""1"";""Rudawkurdish"";""offcut"";"""";""fetched (200)"";""2022-04-01 18:09:31.048054"";""Twitter:/search/tweets"";""""",,,
"Rudawkurdish/1508425125850488842;""22530"";""21685"";""1"";""1508425125850488842"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.457949"";""Twitter:/search/tweets"";""@Rudawkurdish inshalah 🧡❤️""",,,
"Rudawkurdish/1508424580305723392;""22531"";""21685"";""1"";""1508424580305723392"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.457949"";""Twitter:/search/tweets"";""مەسرور بارزانی: بەمنزیکانە گازی سرووشتی هەناردەی ئەوروپا دەکەین https://t.co/SsyxhiXI6u""",,,
"Rudawkurdish/1508424408976826377;""22532"";""21685"";""1"";""1508424408976826377"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.457949"";""Twitter:/search/tweets"";""RT @Rudawkurdish: #بەپەلە  سەرۆک بارزانی پەیامێکی بڵاوکردەوە: سەرکۆنەی سووکایەتیکردن بە مەرجەعیەتی شیعە و سووتاندنی بارەگای پارتی دەکەین  h…""",,,
"Rudawkurdish/1508424005967044619;""22533"";""21685"";""1"";""1508424005967044619"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.457949"";""Twitter:/search/tweets"";""@Rudawkurdish ❤️❤️""",,,
"Rudawkurdish/1508422921307439108;""22534"";""21685"";""1"";""1508422921307439108"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.457949"";""Twitter:/search/tweets"";""RT @Rudawkurdish: #بەپەلە  سەرۆک بارزانی پەیامێکی بڵاوکردەوە: سەرکۆنەی سووکایەتیکردن بە مەرجەعیەتی شیعە و سووتاندنی بارەگای پارتی دەکەین  h…""",,,
"Rudawkurdish/1508421901944774664;""22535"";""21685"";""1"";""1508421901944774664"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.457949"";""Twitter:/search/tweets"";""RT @Rudawkurdish: #بەپەلە  سەرۆک بارزانی پەیامێکی بڵاوکردەوە: سەرکۆنەی سووکایەتیکردن بە مەرجەعیەتی شیعە و سووتاندنی بارەگای پارتی دەکەین  h…""",,,
"Rudawkurdish/1508420289583067144;""22536"";""21685"";""1"";""1508420289583067144"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.457949"";""Twitter:/search/tweets"";""@Rudawkurdish ئەو هەواڵە چییە ئێستا کاکی ڕووداو؟ باسێکی کڕین فرۆشتنەکە بکە، کام لەو ٧٨ کەسە دوو دینار باجیان داوە ک… https://t.co/C9NDnGtjDd""",,,
"Rudawkurdish/1508414646163685379;""22537"";""21685"";""1"";""1508414646163685379"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.457949"";""Twitter:/search/tweets"";""مەسرور بارزانی: لە ئایندەیەکی نزیکدا گازی سرووشتی بۆ عێراق، تورکیا و ئەوروپا هەناردە دەکەین  #ACEnergyForum""",,,
"Rudawkurdish/1508413982700449814;""22538"";""21685"";""1"";""1508413982700449814"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.457949"";""Twitter:/search/tweets"";""RT @Rudawkurdish: #بەپەلە  سەرۆک بارزانی پەیامێکی بڵاوکردەوە: سەرکۆنەی سووکایەتیکردن بە مەرجەعیەتی شیعە و سووتاندنی بارەگای پارتی دەکەین  h…""",,,
"Rudawkurdish/1508413753024471044;""22539"";""21685"";""1"";""1508413753024471044"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.457949"";""Twitter:/search/tweets"";""مەسرور بارزانی، سەرۆکوەزیرانی هەرێمی کوردستان: کوردستانێکی ئابووریی بەهێز هیچ کات نابێتە هەڕەشە بۆ بەغدا و وڵاتانی… https://t.co/F6qZcLntyF""",,,
"Rudawkurdish/1508412406657175561;""22540"";""21685"";""1"";""1508412406657175561"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.457949"";""Twitter:/search/tweets"";""وەزیرانی دەرەوەی ئەمریکا، بەحرەین، ئیسرائیل، میسر، مەغریب و ئیمارات لە ئیسرائیل کۆبوونەوە و لەبارەی هێرشی رووسیا بۆ… https://t.co/rcLPjiMDwi""",,,
"Rudawkurdish/1508412166227079176;""22541"";""21685"";""1"";""1508412166227079176"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.457949"";""Twitter:/search/tweets"";""Çawa kareke bi vî rengî di navenda Hewlêrê de dibe"," mirov heyirî û matmayî dimîne!  Ji 20-an zêdetir peykerên navda… https://t.co/ZlJh1OxFnu""",,
"Rudawkurdish/1508411238191181830;""22542"";""21685"";""1"";""1508411238191181830"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.457949"";""Twitter:/search/tweets"";""RT @Rudawkurdish: ئامادەی ئەو ئۆتۆمبێلە بەو نرخە بکڕیت؟  خاوەنی ئەو کۆمپانیایەی ئۆتۆمبێلەکەی هێناوەتە هەولێر دەڵێت، داوای لێبووردن دەکەن تا…""",,,
"Rudawkurdish/1508410635859767305;""22543"";""21685"";""1"";""1508410635859767305"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.457949"";""Twitter:/search/tweets"";""مەسرور بارزانی: بڕیاری دادگەی فیدراڵیی عێراق نابێتە رێگر لە بەردەم کارەکانمان  #ACEnergyForum""",,,
"Rudawkurdish/1508410209764577286;""22544"";""21685"";""1"";""1508410209764577286"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.457949"";""Twitter:/search/tweets"";""🔴بەپەلە  مەسرور بارزانی، سەرۆکوەزیرانی هەرێمی کوردستان: بڕیارەکەی دادگەی فیدراڵیی عێراق نادەستوورییە و لەمپەر بۆ کە… https://t.co/7mkXbMYllb""",,,
"Rudawkurdish/Rudawkurdish;""22545"";""21685"";""1"";""Rudawkurdish"";""offcut"";"""";""fetched (200)"";""2022-04-01 18:09:31.457949"";""Twitter:/search/tweets"";""""",,,
"Rudawkurdish/1508409807258198019;""22546"";""21685"";""1"";""1508409807258198019"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.797044"";""Twitter:/search/tweets"";""🔴Live  مەسرور بارزانی: حکومەتی هەرێمی کوردستان بەڵێن دەدات رێكکەوتنەکانی لە چوارچێوەی دەسەڵاتەکانی و دەستووری عێراق… https://t.co/deyJp8gkgW""",,,
"Rudawkurdish/1508409624986370054;""22547"";""21685"";""1"";""1508409624986370054"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.797044"";""Twitter:/search/tweets"";""🔴Live  مەسرور بارزانی: چەندین کۆمپانیا لە هەرێمی کوردستان کار لەسەر بەرهەمهێنانی وزەی پاک دەکەن و دەرگەمان کراوەیە… https://t.co/0auYOsLDaV""",,,
"Rudawkurdish/1508409340855824393;""22548"";""21685"";""1"";""1508409340855824393"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.797044"";""Twitter:/search/tweets"";""🔴Live  مەسرور بارزانی: تیشکمان خستووەتە سەر گرنگیدان بە کشتوکاڵ و فراوانکردنی سەرچاوەکانی داهات لە هەرێمی کوردستان… https://t.co/fITNcLThGZ""",,,
"Rudawkurdish/1508409136731627526;""22549"";""21685"";""1"";""1508409136731627526"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.797044"";""Twitter:/search/tweets"";""🔴Live  مەسرور بارزانی: ئێمە بە جۆرێک کارمان کردووە کە بتوانین رووبەڕووی بەرزبوونەوەی نرخی نەوت ببینەوە  #ACEnergyForum""",,,
"Rudawkurdish/1508408992950853633;""22550"";""21685"";""1"";""1508408992950853633"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.797044"";""Twitter:/search/tweets"";""🔴Live  مەسرور بارزانی: کوردستانێکی بەهێز و سەربەخۆ لەڕووی ئابوورییەوە نابێتە هەڕەشە بۆ دراسێکانمان و هاوبەشانمان لە بەغدا  #ACEnergyForum""",,,
"Rudawkurdish/1508408558546731020;""22551"";""21685"";""1"";""1508408558546731020"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.797044"";""Twitter:/search/tweets"";""🔴Live  مەسرور بارزانی: قسەمان لەگەڵ حکومەتی عێراق، تورکیا و وڵاتانی کەنداو کردووە بۆ دروستکردنی تۆڕێک لە ناوچەکە، ئ… https://t.co/IvVk7uuHfQ""",,,
"Rudawkurdish/1508408527823552512;""22552"";""21685"";""1"";""1508408527823552512"";""data"";""statuses.*"";""fetched (200)"";""2022-04-01 18:09:31.797044"";""Twitter:/search/tweets"";""😘❤️ https://t.co/U0LpDxj8tl""",,,
