"path";"id";"parent_id";"level";"object_id";"object_type";"object_key";"query_status";"query_time";"query_type";"text"
"kurdistan24tv/1507277619645104173";"23312";"23081";"1";"1507277619645104173";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:27.056549";"Twitter:/search/tweets";"https://t.co/ZO39wkJvan"
"kurdistan24tv/1507257329284173882";"23313";"23081";"1";"1507257329284173882";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:27.056549";"Twitter:/search/tweets";"https://t.co/z3IojOh7YS"
"kurdistan24tv/1507246868174098456";"23314";"23081";"1";"1507246868174098456";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:27.056549";"Twitter:/search/tweets";"https://t.co/WeNC9AGkW2"
"kurdistan24tv/1507123832649363456";"23315";"23081";"1";"1507123832649363456";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:27.056549";"Twitter:/search/tweets";"RT @SardarSattar: 📌 Minaret Part, Erbil  ""Ignorance is a voluntary misfortune.""  #Kurdistan #TwitterKurds #Erbil via @kurdistan24tv https:/…"
"kurdistan24tv/1507108315687489540";"23316";"23081";"1";"1507108315687489540";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:27.056549";"Twitter:/search/tweets";"@kurdistan24tv just released a video were another women has been killed in Hawler, this time she was killed because… https://t.co/WSTFJGdXoF"
"kurdistan24tv/1507104175213232132";"23317";"23081";"1";"1507104175213232132";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:27.056549";"Twitter:/search/tweets";"@Airdrop365Team @kurdistan24tv @kurdishblogger @KurdNewsP"
"kurdistan24tv/1507070749982535686";"23318";"23081";"1";"1507070749982535686";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:27.056549";"Twitter:/search/tweets";"https://t.co/4ZaMU7C6i9"
"kurdistan24tv/1507017869162283025";"23319";"23081";"1";"1507017869162283025";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:27.056549";"Twitter:/search/tweets";"به‌ به‌شداری 6 هونه‌رمه‌ند، 5 هەزار ئاڵای کوردستان دابەشدەکرێن.. وێنەی سەرجەم شەهیدانی پێشمەرگە لە شەڕی داعش نمایش… https://t.co/UyuyqaIiEV"
"kurdistan24tv/1507001982057295882";"23320";"23081";"1";"1507001982057295882";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:27.056549";"Twitter:/search/tweets";"وه‌زاره‌تی ده‌ره‌وه‌ی رووسیا: ده‌بێت ده‌سه‌ڵاتدارانی وارسۆ ""عاقل بكه‌ین"" https://t.co/re0LKSzsbI"
"kurdistan24tv/kurdistan24tv";"23321";"23081";"1";"kurdistan24tv";"offcut";"";"fetched (200)";"2022-04-01 18:14:27.056549";"Twitter:/search/tweets";""
"kurdistan24tv/1506987245651308545";"23322";"23081";"1";"1506987245651308545";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:27.375645";"Twitter:/search/tweets";"Qenala KURDISTAN Xweşike @WAARKurmanci @Rudawkurdish @kurdistan24tv https://t.co/dXsv66mXUY"
"kurdistan24tv/1506986795375988741";"23323";"23081";"1";"1506986795375988741";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:27.375645";"Twitter:/search/tweets";"""مەسرور بارزانی رۆڵی سەرەکیی لە وەرچەرخانی ئاوەدانی هەولێردا هەیە"" https://t.co/Wxmeu4qxVw"
"kurdistan24tv/1506951087865147404";"23324";"23081";"1";"1506951087865147404";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:27.375645";"Twitter:/search/tweets";"@orion_protocol @RealFlokiInu @AlMosahf @KDPinfo @kurdistan24tv"
"kurdistan24tv/1506944822153723907";"23325";"23081";"1";"1506944822153723907";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:27.375645";"Twitter:/search/tweets";"سوپای ئۆکراینا لە ئاسمانەوە تانکێکی رووسیا تێکدەشکێنێت https://t.co/FOYY7Jzb17"
"kurdistan24tv/1506944606943993857";"23326";"23081";"1";"1506944606943993857";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:27.375645";"Twitter:/search/tweets";"📌 Minaret Part, Erbil  ""Ignorance is a voluntary misfortune.""  #Kurdistan #TwitterKurds #Erbil via @kurdistan24tv https://t.co/m7bq3Apf3T"
"kurdistan24tv/1506940623001206786";"23327";"23081";"1";"1506940623001206786";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:27.375645";"Twitter:/search/tweets";"ئیمانوێل ماكرۆن، سه‌رۆک كۆماری فه‌ره‌نسا و ره‌جه‌ب ته‌یب ئه‌ردۆغا، سه‌رۆک كۆماری توركیا، له‌ په‌راوێزی لووتكه‌ی نائ… https://t.co/FfDwKdzzG8"
"kurdistan24tv/1506922915194880000";"23328";"23081";"1";"1506922915194880000";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:27.375645";"Twitter:/search/tweets";"کەشناسی هۆشداری دەدات https://t.co/ngiaoHuNe7"
"kurdistan24tv/1506916908653764616";"23329";"23081";"1";"1506916908653764616";"data";"statuses.*";"fetched (200)";"2022-04-01 18:14:27.375645";"Twitter:/search/tweets";"""پێویستە لەکاتی سەفەرکردن کارتی ڤاکسینیان پێبێت"" https://t.co/2l0X9aetjb"
"kurdistan24tv/kurdistan24tv";"23330";"23081";"1";"kurdistan24tv";"offcut";"";"fetched (200)";"2022-04-01 18:14:27.375645";"Twitter:/search/tweets";""
"kurdistan24tv/kurdistan24tv";"23331";"23081";"1";"kurdistan24tv";"empty";"";"fetched (200)";"2022-04-01 18:14:27.632992";"Twitter:/search/tweets";""
"kurdistan24tv/kurdistan24tv";"23332";"23081";"1";"kurdistan24tv";"offcut";"";"fetched (200)";"2022-04-01 18:14:27.632992";"Twitter:/search/tweets";""
